wrds_filing_id,issuer_id,issuer_name,issuer_trading_symbol,issuer_sic,filing_date,acceptance_date,publication_date,document_10b5one_flag,reporting_owner_id,reporting_owner_name,is_director,is_officer,officer_title,is_other,other_text,is_ten_percent_owner,trans_date,trans_acquired_disposed_code,trans_code,trans_price_per_share,trans_shares,direct_or_indirect_ownership,equity_swap_involved,trans_form_type,shares_owned_following_trans,value_owned_following_trans,transaction_10b5one_flag
0001137547-23-000099,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001723825,TKACZ BRIAN,1,0,,0,,0,2023-09-01,A,M,,497,D,0,4,6315,,0
0001137547-23-000101,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001886182,HAMMACK HEATHER,1,0,,0,,0,2023-09-01,A,M,,452,D,0,4,4979,,0
0001137547-23-000103,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001886146,WESTERLUND DORA,1,0,,0,,0,2023-09-01,A,M,0,857,D,0,4,7510,,0
0001137547-23-000105,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001723975,MAHMOOD NABEEL,1,0,,0,,0,2023-09-01,A,M,,725,D,0,4,8272,,0
0001137547-23-000108,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001988469,WALKER THOMAS G,1,0,,0,,0,2023-09-01,A,M,,111,I,0,4,1511,,0
0001137547-23-000109,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001606273,NEWBY KENNETH D,1,0,,0,,0,2023-09-01,A,M,,580,D,0,4,31193,,0
0001137547-23-000111,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001886146,WESTERLUND DORA,1,0,,0,,0,2023-09-01,A,M,0,857,D,0,4,7510,,0
0001137547-23-000113,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001144507,WOODS DENNIS R,1,1,CEO,0,,0,2023-09-01,A,M,,406,I,0,4,871316,,0
0001137547-23-000113,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001144507,WOODS DENNIS R,1,1,CEO,0,,0,2023-09-01,A,J,,0,I,0,4,33088,,0
0001137547-23-000113,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001144507,WOODS DENNIS R,1,1,CEO,0,,0,2023-09-01,A,J,,0,D,0,4,230202,,0
0001137547-23-000117,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001144508,CAVALLA STANLEY J,1,0,,0,,0,2023-09-01,A,M,,416,D,0,4,663909,,0
0001137547-23-000118,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001694370,QUIGLEY SUSAN,1,0,,0,,0,2023-09-01,A,M,,572,D,0,4,7648,,0
0001137547-23-000120,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001145948,ELLITHORPE G THOMPSON,1,0,,0,,0,2023-09-01,A,M,,872,D,0,4,157617,,0
0001137547-23-000122,0001137547,UNITED SECURITY BANCSHARES,UBFO,6021,2023-09-01,2023-09-01,2023-09-01,0,0001723825,TKACZ BRIAN,1,0,,0,,0,2023-09-01,A,M,,497,D,0,4,6315,,0
0001140361-23-042154,0001635088,ROIVANT SCIENCES LTD.,ROIV,2834,2023-09-01,2023-09-01,2023-09-01,0,0001885841,PULIK RICHARD,0,1,CFO,0,,0,2023-08-29,D,J,11,2368,D,0,4,282195,,1
0001140361-23-042283,0001289340,"STEREOTAXIS, INC.",STXS,3845,2023-09-01,2023-09-01,2023-09-01,0,0001023009,ISAAC PAUL J,1,0,,1,See Remarks,0,2023-08-30,A,P,2,10000,I,0,4,2622134,,0
0001140361-23-042283,0001289340,"STEREOTAXIS, INC.",STXS,3845,2023-09-01,2023-09-01,2023-09-01,0,0001023009,ISAAC PAUL J,1,0,,1,See Remarks,0,,,,,,D,0,,26000,,
0001140361-23-042313,0001914496,"SCULPTOR DIVERSIFIED REAL ESTATE INCOME TRUST, INC.",NONE,6798,2023-09-01,2023-09-01,2023-09-01,,0001991593,GEANAKOS JONATHAN G.,1,0,,0,,0,,,,,,D,0,,12864,,0
0001140361-23-042314,0001914496,"SCULPTOR DIVERSIFIED REAL ESTATE INCOME TRUST, INC.",NONE,6798,2023-09-01,2023-09-01,2023-09-01,,0001991613,JENKS JOHN,1,0,,0,,0,,,,,,D,0,,12864,,0
0001140361-23-042315,0001914496,"SCULPTOR DIVERSIFIED REAL ESTATE INCOME TRUST, INC.",NONE,6798,2023-09-01,2023-09-01,2023-09-01,,0001856727,JACKSON KRISTI,1,0,,0,,0,,,,,,I,0,,17394,,0
0001140361-23-042316,0001914496,"SCULPTOR DIVERSIFIED REAL ESTATE INCOME TRUST, INC.",NONE,6798,2023-09-01,2023-09-01,2023-09-01,,0001840457,RITCHEA DAVA,1,1,"CFO, Treasurer",0,,0,,,,,,I,0,,20381,,0
0001140361-23-042317,0001914496,"SCULPTOR DIVERSIFIED REAL ESTATE INCOME TRUST, INC.",NONE,6798,2023-09-01,2023-09-01,2023-09-01,,0001053381,WINSTON ROBERT W III,1,0,,0,,0,,,,,,D,0,,21357,,0
0001140361-23-042360,0001556739,"THRYV HOLDINGS, INC.",THRY,7310,2023-09-01,2023-09-01,2023-09-01,,0001991647,FREEMAN GRANT,0,1,President,0,,0,,,,,,D,0,,13014,,
0001140361-23-042360,0001556739,"THRYV HOLDINGS, INC.",THRY,7310,2023-09-01,2023-09-01,2023-09-01,,0001991647,FREEMAN GRANT,0,1,President,0,,0,,,,,,D,0,,47419,,0
0001140361-23-042361,0001728205,PIEDMONT LITHIUM INC.,PLL,1400,2023-09-01,2023-09-01,2023-09-01,0,0001855640,DEMBY CLAUDE,1,0,,0,,0,2023-08-30,D,S,45,782,D,0,4,3455,,
0001140361-23-042365,0001124105,"CATALYST BIOSCIENCES, INC.",CBIO,2834,2023-09-01,2023-09-01,2023-09-01,0,0001262327,LAWLOR AUGUSTINE,1,0,,0,,0,2023-08-31,D,D,,25,D,0,4,0,,0
0001140361-23-042365,0001124105,"CATALYST BIOSCIENCES, INC.",CBIO,2834,2023-09-01,2023-09-01,2023-09-01,0,0001262327,LAWLOR AUGUSTINE,1,0,,0,,0,2023-08-31,D,D,,24,I,0,4,0,,0
0001140361-23-042366,0001124105,"CATALYST BIOSCIENCES, INC.",CBIO,2834,2023-09-01,2023-09-01,2023-09-01,0,0001958461,GNI GROUP LTD.,0,0,,0,,1,2023-08-31,D,D,,895,D,0,4,0,,0
0001140361-23-042366,0001124105,"CATALYST BIOSCIENCES, INC.",CBIO,2834,2023-09-01,2023-09-01,2023-09-01,0,0001958461,GNI GROUP LTD.,0,0,,0,,1,2023-08-31,D,D,,5371,D,0,4,0,,0
0001140361-23-042367,0001124105,"CATALYST BIOSCIENCES, INC.",CBIO,2834,2023-09-01,2023-09-01,2023-09-01,0,0001206872,USMAN NASSIM,1,1,President & CEO,0,,0,2023-08-31,D,D,,25,D,0,4,0,,0
0001140361-23-042367,0001124105,"CATALYST BIOSCIENCES, INC.",CBIO,2834,2023-09-01,2023-09-01,2023-09-01,0,0001206872,USMAN NASSIM,1,1,President & CEO,0,,0,2023-08-31,D,D,,8,I,0,4,0,,0
0001140361-23-042367,0001124105,"CATALYST BIOSCIENCES, INC.",CBIO,2834,2023-09-01,2023-09-01,2023-09-01,0,0001206872,USMAN NASSIM,1,1,President & CEO,0,,0,2023-08-31,D,D,,1,I,0,4,0,,0
0001140361-23-042368,0001124105,"CATALYST BIOSCIENCES, INC.",CBIO,2834,2023-09-01,2023-09-01,2023-09-01,0,0001720487,HUNT ANDREA,1,0,,0,,0,2023-08-31,D,D,,28,D,0,4,0,,0
0001140361-23-042369,0001124105,"CATALYST BIOSCIENCES, INC.",CBIO,2834,2023-09-01,2023-09-01,2023-09-01,0,0001769866,MILLER SELINE E.,0,1,SVP Finance; Interim CFO & PAO,0,,0,2023-08-31,D,D,,7,D,0,4,0,,0
0001140361-23-042400,0000320121,TELOS CORP,TLS,7373,2023-09-01,2023-09-01,2023-09-01,0,0001356849,WOOD JOHN B,1,1,Chairman and CEO,0,,0,2023-08-31,A,P,3,35000,D,0,4,5048604,,0
0001140361-23-042400,0000320121,TELOS CORP,TLS,7373,2023-09-01,2023-09-01,2023-09-01,0,0001356849,WOOD JOHN B,1,1,Chairman and CEO,0,,0,,,,,,I,0,,187526,,
0001140361-23-042400,0000320121,TELOS CORP,TLS,7373,2023-09-01,2023-09-01,2023-09-01,0,0001356849,WOOD JOHN B,1,1,Chairman and CEO,0,,0,,,,,,I,0,,772485,,
0001203311-23-000103,0001060736,SEAGEN INC.,SGEN,2836,2023-09-01,2023-09-01,2023-09-01,0,0001216477,SIMPSON TODD E,0,1,Chief Financial Officer,0,,0,2023-08-31,D,S,207,2122,D,0,4,128803,,0
0001203311-23-000103,0001060736,SEAGEN INC.,SGEN,2836,2023-09-01,2023-09-01,2023-09-01,0,0001216477,SIMPSON TODD E,0,1,Chief Financial Officer,0,,0,2023-08-31,D,S,207,2122,D,0,4,128803,,1
0001203311-23-000104,0001060736,SEAGEN INC.,SGEN,2836,2023-09-01,2023-09-01,2023-09-01,0,0001809717,ROMP CHARLES R,0,1,"EVP, Commercial U.S.",0,,0,2023-08-31,D,S,207,555,D,0,4,69156,,0
0001203311-23-000104,0001060736,SEAGEN INC.,SGEN,2836,2023-09-01,2023-09-01,2023-09-01,0,0001809717,ROMP CHARLES R,0,1,"EVP, Commercial U.S.",0,,0,2023-08-31,D,S,207,555,D,0,4,69156,,1
0001203311-23-000105,0001060736,SEAGEN INC.,SGEN,2836,2023-09-01,2023-09-01,2023-09-01,0,0001241357,LIU JEAN I,0,1,Chief Legal Officer,0,,0,2023-08-31,D,S,207,1893,D,0,4,84462,,0
0001203311-23-000105,0001060736,SEAGEN INC.,SGEN,2836,2023-09-01,2023-09-01,2023-09-01,0,0001241357,LIU JEAN I,0,1,Chief Legal Officer,0,,0,2023-08-31,D,S,207,1893,D,0,4,84462,,1
0001203311-23-000106,0001060736,SEAGEN INC.,SGEN,2836,2023-09-01,2023-09-01,2023-09-01,0,0001361966,HIMES VAUGHN B,0,1,Chief Technical Officer,0,,0,2023-08-31,D,S,207,1795,D,0,4,51439,,0
0001203311-23-000106,0001060736,SEAGEN INC.,SGEN,2836,2023-09-01,2023-09-01,2023-09-01,0,0001361966,HIMES VAUGHN B,0,1,Chief Technical Officer,0,,0,2023-08-31,D,S,207,1795,D,0,4,51439,,1
0001203311-23-000106,0001060736,SEAGEN INC.,SGEN,2836,2023-09-01,2023-09-01,2023-09-01,0,0001361966,HIMES VAUGHN B,0,1,Chief Technical Officer,0,,0,,,,,,I,0,,119471,,
0001203311-23-000107,0001060736,SEAGEN INC.,SGEN,2836,2023-09-01,2023-09-01,2023-09-01,0,0001741836,DANSEY ROGER D,0,1,"President, R&D & CMO",0,,0,2023-08-31,D,S,207,4029,D,0,4,111768,,0
0001203311-23-000107,0001060736,SEAGEN INC.,SGEN,2836,2023-09-01,2023-09-01,2023-09-01,0,0001741836,DANSEY ROGER D,0,1,"President, R&D & CMO",0,,0,2023-08-31,D,S,207,4029,D,0,4,111768,,1
0001207097-23-000257,0000919567,"RENN FUND, INC.",RCG,,2023-09-01,2023-09-01,2023-09-01,0,0001207097,STAHL MURRAY,1,1,President and CEO,0,,0,2023-08-31,A,P,2,8,D,0,4,4359,,
0001207097-23-000257,0000919567,"RENN FUND, INC.",RCG,,2023-09-01,2023-09-01,2023-09-01,0,0001207097,STAHL MURRAY,1,1,President and CEO,0,,0,2023-08-31,A,P,2,1,I,0,4,246,,0
0001207097-23-000257,0000919567,"RENN FUND, INC.",RCG,,2023-09-01,2023-09-01,2023-09-01,0,0001207097,STAHL MURRAY,1,1,President and CEO,0,,0,2023-08-31,A,P,2,45,I,0,4,57622,,0
0001207097-23-000257,0000919567,"RENN FUND, INC.",RCG,,2023-09-01,2023-09-01,2023-09-01,0,0001207097,STAHL MURRAY,1,1,President and CEO,0,,0,2023-08-31,A,P,2,180,I,0,4,230380,,0
0001207097-23-000257,0000919567,"RENN FUND, INC.",RCG,,2023-09-01,2023-09-01,2023-09-01,0,0001207097,STAHL MURRAY,1,1,President and CEO,0,,0,2023-08-31,A,P,2,184,I,0,4,234211,,0
0001207097-23-000257,0000919567,"RENN FUND, INC.",RCG,,2023-09-01,2023-09-01,2023-09-01,0,0001207097,STAHL MURRAY,1,1,President and CEO,0,,0,,,,,,I,0,,5,,0
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,2023-08-31,A,P,1885,1,I,0,4,43335,,0
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,2023-08-31,A,P,1885,1,I,0,4,43335,,1
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,2023-08-31,A,P,1885,2,I,0,4,105024,,0
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,2023-08-31,A,P,1885,2,I,0,4,105024,,1
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,2023-08-31,A,P,1885,1,I,0,4,1738,,0
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,2023-08-31,A,P,1885,1,I,0,4,1738,,1
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,2023-08-31,A,P,1885,2,I,0,4,1645,,0
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,2023-08-31,A,P,1885,2,I,0,4,1645,,1
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,2023-08-31,A,P,1885,3,D,0,4,2220,,0
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,2023-08-31,A,P,1885,3,D,0,4,2220,,1
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,2023-08-31,A,P,1885,11,I,0,4,198170,,0
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,,,,,,I,0,,1472,,0
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,,,,,,I,0,,2484,,0
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,,,,,,I,0,,5549,,0
0001207097-23-000258,0001811074,TEXAS PACIFIC LAND CORP,TPL,6792,2023-09-01,2023-09-01,2023-09-01,1,0001207097,STAHL MURRAY,1,0,,0,,0,,,,,,I,0,,60,,0
0001209191-23-047911,0001113232,AXCELIS TECHNOLOGIES INC,ACLS,3559,2023-09-01,2023-09-01,2023-09-01,,0001990732,TATNALL CHRISTOPHER,0,1,EVP Global Customer Operations,0,,0,,,,,,D,0,,7202,,0
0001209191-23-047914,0001163302,UNITED STATES STEEL CORP,X,3312,2023-09-01,2023-09-01,2023-09-01,0,0001827434,JAYCOX KENNETH E,0,1,SVP & Chief Comm. Officer,0,,0,2023-08-30,D,S,31,10756,D,0,4,85480,,0
0001209191-23-047914,0001163302,UNITED STATES STEEL CORP,X,3312,2023-09-01,2023-09-01,2023-09-01,0,0001827434,JAYCOX KENNETH E,0,1,SVP & Chief Comm. Officer,0,,0,,,,,,I,0,,2421,,
0001209191-23-047915,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299403,CHAO ALBERT,1,1,President & CEO,0,,1,2023-08-31,A,M,64,19988,D,0,4,540136,,
0001209191-23-047915,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299403,CHAO ALBERT,1,1,President & CEO,0,,1,2023-08-31,D,D,131,11274,D,0,4,528862,,0
0001209191-23-047915,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299403,CHAO ALBERT,1,1,President & CEO,0,,1,2023-08-31,D,D,132,8397,D,0,4,520465,,0
0001209191-23-047915,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299403,CHAO ALBERT,1,1,President & CEO,0,,1,2023-08-31,D,D,133,317,D,0,4,520148,,0
0001209191-23-047915,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299403,CHAO ALBERT,1,1,President & CEO,0,,1,,,,,,I,0,,93405554,,0
0001209191-23-047916,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299505,CHAO JAMES,1,1,Chairman,0,,1,2023-08-31,A,M,44,47569,D,0,4,168209,,
0001209191-23-047916,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299505,CHAO JAMES,1,1,Chairman,0,,1,2023-08-31,A,M,62,62197,D,0,4,230406,,
0001209191-23-047916,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299505,CHAO JAMES,1,1,Chairman,0,,1,2023-08-31,A,M,108,35321,D,0,4,265727,,
0001209191-23-047916,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299505,CHAO JAMES,1,1,Chairman,0,,1,2023-08-31,A,M,80,55766,D,0,4,321493,,
0001209191-23-047916,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299505,CHAO JAMES,1,1,Chairman,0,,1,2023-08-31,A,M,66,43738,D,0,4,365231,,
0001209191-23-047916,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299505,CHAO JAMES,1,1,Chairman,0,,1,2023-08-31,D,D,131,226593,D,0,4,138638,,0
0001209191-23-047916,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299505,CHAO JAMES,1,1,Chairman,0,,1,2023-08-31,D,D,132,17998,D,0,4,120640,,0
0001209191-23-047916,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299505,CHAO JAMES,1,1,Chairman,0,,1,2023-08-31,D,G,0,58268,D,0,4,62372,,
0001209191-23-047916,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001299505,CHAO JAMES,1,1,Chairman,0,,1,,,,,,I,0,,93405554,,0
0001209191-23-047917,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001974884,CHAO CATHERINE T.,1,0,,0,,1,2023-08-31,A,G,0,19423,I,0,4,19423,,0
0001209191-23-047917,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001974884,CHAO CATHERINE T.,1,0,,0,,1,,,,,,I,0,,93405554,,0
0001209191-23-047918,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001726418,CHAO DAVID TSUNG-HUNG,1,0,,0,,1,2023-08-31,A,G,0,19423,I,0,4,19423,,0
0001209191-23-047918,0001262823,WESTLAKE CORP,WLK,2860,2023-09-01,2023-09-01,2023-09-01,0,0001726418,CHAO DAVID TSUNG-HUNG,1,0,,0,,1,,,,,,I,0,,93405554,,0
0001209191-23-047922,0000709337,FARMERS NATIONAL BANC CORP /OH/,FMNB,6022,2023-09-01,2023-09-01,2023-09-01,,0001193011,CULP CARL D,1,0,,0,,0,,,,,,D,0,,66504,,
0001209191-23-047923,0000709337,FARMERS NATIONAL BANC CORP /OH/,FMNB,6022,2023-09-01,2023-09-01,2023-09-01,,0001991723,RICHARDSON GINA A,1,0,,0,,0,,,,,,D,0,,369,,
0001209191-23-047930,0001792789,"DOORDASH, INC.",DASH,7389,2023-09-01,2023-09-01,2023-09-01,1,0001849709,INUKONDA RAVI,0,1,Chief Financial Officer,0,,0,2023-08-30,D,S,81,7000,D,0,4,460288,,0
0001209191-23-047930,0001792789,"DOORDASH, INC.",DASH,7389,2023-09-01,2023-09-01,2023-09-01,1,0001849709,INUKONDA RAVI,0,1,Chief Financial Officer,0,,0,2023-08-30,D,S,81,7000,D,0,4,460288,,1
0001209191-23-047931,0001835856,BETTER HOME & FINANCE HOLDING CO,BETR,6163,2023-09-01,2023-09-01,2023-09-01,,0000886982,GOLDMAN SACHS GROUP INC,0,0,,0,,1,,,,,,I,0,,13285041,,0
0001209191-23-047933,0001235468,LIQUIDITY SERVICES INC,LQDT,7389,2023-09-01,2023-09-01,2023-09-01,0,0001782925,WEISKIRCHER STEVEN,0,1,SVP & CTO,0,,0,2023-08-30,A,M,9,675,D,0,4,101465,,0
0001209191-23-047933,0001235468,LIQUIDITY SERVICES INC,LQDT,7389,2023-09-01,2023-09-01,2023-09-01,0,0001782925,WEISKIRCHER STEVEN,0,1,SVP & CTO,0,,0,2023-08-30,D,S,18,675,D,0,4,100790,,
0001209191-23-047933,0001235468,LIQUIDITY SERVICES INC,LQDT,7389,2023-09-01,2023-09-01,2023-09-01,0,0001782925,WEISKIRCHER STEVEN,0,1,SVP & CTO,0,,0,2023-08-30,A,M,7,1365,D,0,4,102155,,0
0001209191-23-047933,0001235468,LIQUIDITY SERVICES INC,LQDT,7389,2023-09-01,2023-09-01,2023-09-01,0,0001782925,WEISKIRCHER STEVEN,0,1,SVP & CTO,0,,0,2023-08-30,D,S,19,490,D,0,4,101665,,0
0001209191-23-047933,0001235468,LIQUIDITY SERVICES INC,LQDT,7389,2023-09-01,2023-09-01,2023-09-01,0,0001782925,WEISKIRCHER STEVEN,0,1,SVP & CTO,0,,0,2023-08-30,D,S,18,13330,D,0,4,88335,,
0001209191-23-047933,0001235468,LIQUIDITY SERVICES INC,LQDT,7389,2023-09-01,2023-09-01,2023-09-01,0,0001782925,WEISKIRCHER STEVEN,0,1,SVP & CTO,0,,0,2023-09-01,A,M,0,10668,D,0,4,99003,,0
0001209191-23-047934,0001715768,"TRANSPHORM, INC.",TGAN,3674,2023-09-01,2023-09-01,2023-09-01,0,0001802710,PARIKH PRIMIT,1,1,President and CEO,0,,0,2023-08-30,A,A,0,288000,D,0,4,510159,,0
0001209191-23-047935,0001715768,"TRANSPHORM, INC.",TGAN,3674,2023-09-01,2023-09-01,2023-09-01,0,0001802707,MISHRA UMESH,1,1,Chief Technology Officer,0,,0,2023-08-30,A,A,0,172800,D,0,4,364724,,0
0001209191-23-047936,0001715768,"TRANSPHORM, INC.",TGAN,3674,2023-09-01,2023-09-01,2023-09-01,0,0001802720,MCAULAY CAMERON,0,1,Chief Financial Officer,0,,0,2023-08-30,A,A,0,105600,D,0,4,190234,,0
0001209191-23-047937,0001617553,"ZIPRECRUITER, INC.",ZIP,7370,2023-09-01,2023-09-01,2023-09-01,0,0001861460,GAREFIS AMY,0,1,EVP Chief People Officer,0,,0,,,,,,D,0,,155208,,0
0001209191-23-047939,0001759509,"LYFT, INC.",LYFT,7389,2023-09-01,2023-09-01,2023-09-01,1,0001677874,GREEN LOGAN,1,0,,0,,0,2023-08-30,D,S,11,7862,D,0,4,472970,,0
0001209191-23-047939,0001759509,"LYFT, INC.",LYFT,7389,2023-09-01,2023-09-01,2023-09-01,1,0001677874,GREEN LOGAN,1,0,,0,,0,2023-08-30,D,S,11,7862,D,0,4,472970,,1
0001209191-23-047941,0001280058,BLACKBAUD INC,BLKB,7372,2023-09-01,2023-09-01,2023-09-01,0,0001939343,BENJAMIN DAVID J,0,1,"EVP, Chief Commercial Officer",0,,0,2023-08-30,D,S,75,2372,D,0,4,76460,,0
0001209191-23-047941,0001280058,BLACKBAUD INC,BLKB,7372,2023-09-01,2023-09-01,2023-09-01,0,0001939343,BENJAMIN DAVID J,0,1,"EVP, Chief Commercial Officer",0,,0,2023-08-30,D,S,75,2372,D,0,4,76460,,1
0001209191-23-047941,0001280058,BLACKBAUD INC,BLKB,7372,2023-09-01,2023-09-01,2023-09-01,0,0001939343,BENJAMIN DAVID J,0,1,"EVP, Chief Commercial Officer",0,,0,2023-08-31,D,S,76,7628,D,0,4,68832,,0
0001209191-23-047941,0001280058,BLACKBAUD INC,BLKB,7372,2023-09-01,2023-09-01,2023-09-01,0,0001939343,BENJAMIN DAVID J,0,1,"EVP, Chief Commercial Officer",0,,0,2023-08-31,D,S,76,7628,D,0,4,68832,,1
0001209191-23-047943,0001353283,SPLUNK INC,SPLK,7372,2023-09-01,2023-09-01,2023-09-01,1,0001596281,STEELE ELISA,1,0,,0,,0,2023-08-30,D,S,120,2812,D,0,4,11108,,0
0001209191-23-047943,0001353283,SPLUNK INC,SPLK,7372,2023-09-01,2023-09-01,2023-09-01,1,0001596281,STEELE ELISA,1,0,,0,,0,2023-08-30,D,S,120,2812,D,0,4,11108,,1
0001209191-23-047944,0000918646,EAGLE MATERIALS INC,EXP,3241,2023-09-01,2023-09-01,2023-09-01,0,0001256402,STEWART RICHARD ROSS,1,0,,0,,0,2023-08-30,D,S,188,2000,D,0,4,7041,,
0001209191-23-047944,0000918646,EAGLE MATERIALS INC,EXP,3241,2023-09-01,2023-09-01,2023-09-01,0,0001256402,STEWART RICHARD ROSS,1,0,,0,,0,,,,,,I,0,,4003,,
0001209191-23-047945,0000918646,EAGLE MATERIALS INC,EXP,3241,2023-09-01,2023-09-01,2023-09-01,0,0001921787,NEWBY MATT,0,1,EVP & General Counsel,0,,0,2023-08-31,A,M,101,3008,D,0,4,24827,,
0001209191-23-047945,0000918646,EAGLE MATERIALS INC,EXP,3241,2023-09-01,2023-09-01,2023-09-01,0,0001921787,NEWBY MATT,0,1,EVP & General Counsel,0,,0,2023-08-31,A,M,101,2605,D,0,4,27432,,
0001209191-23-047945,0000918646,EAGLE MATERIALS INC,EXP,3241,2023-09-01,2023-09-01,2023-09-01,0,0001921787,NEWBY MATT,0,1,EVP & General Counsel,0,,0,2023-08-31,D,S,190,5613,D,0,4,21819,,0
